locus_tag,gene_name,accession,old_locus_tag,start,end,strand,gene_product,COG,uniprot,operon
WA5_RS13355,WA5_RS13355,NC_020519.1,WA5_2574,2832085.0,2832669.0,+,hypothetical protein,Function unknown,Q8NMB4,Op1710
WA5_RS13360,radA,NC_020519.1,WA5_2575,2832790.0,2834184.0,+,DNA repair protein RadA,"Post-translational modification, protein turnover, and chaperones",Q8NMB3,Op1711
WA5_RS13365,disA,NC_020519.1,WA5_2576,2834188.0,2835288.0,+,DNA integrity scanning diadenylate cyclase DisA,"Replication, recombination and repair",Q8NMB2,Op1711
WA5_RS13370,WA5_RS13370,,,,,,,No COG annotation,,
WA5_RS13375,WA5_RS13375,NC_020519.1,WA5_2578,2836045.0,2837499.0,-,aldehyde dehydrogenase family protein,Energy production and conversion,Q8NMB0,Op1713
WA5_RS13380,WA5_RS13380,NC_020519.1,WA5_2579,2837953.0,2838576.0,-,carbonic anhydrase,Inorganic ion transport and metabolism,R0HXJ8,Op1714
WA5_RS13385,WA5_RS13385,NC_020519.1,WA5_2580,2838643.0,2839524.0,+,A/G-specific adenine glycosylase,"Replication, recombination and repair",Q8NMA7,Op1715
WA5_RS13390,WA5_RS13390,,,,,,,No COG annotation,,
WA5_RS15855,WA5_RS15855,NC_020519.1,,2840755.0,2840928.0,-,DUF4236 domain-containing protein,Function unknown,,Op1716
WA5_RS13395,WA5_RS13395,NC_020519.1,WA5_2582,2841075.0,2841851.0,+,acetoin reductase,Lipid transport and metabolism,Q8NMA4,Op1717
WA5_RS13400,WA5_RS13400,NC_020519.1,WA5_2583,2842493.0,2843236.0,+,hypothetical protein,No COG annotation,Q8NMA2,Op1718
WA5_RS13405,WA5_RS13405,NC_020519.1,WA5_2584,2843429.0,2843722.0,-,antibiotic biosynthesis monooxygenase,Function unknown,A0A1Q3DTC4,Op1719
WA5_RS13410,WA5_RS13410,NC_020519.1,WA5_2585,2844163.0,2846940.0,-,ATP-dependent Clp protease ATP-binding subunit,"Post-translational modification, protein turnover, and chaperones",Q8NMA0,Op1720
WA5_RS13415,WA5_RS13415,NC_020519.1,WA5_2586,2847229.0,2848662.0,+,GuaB1 family IMP dehydrogenase-related protein,Nucleotide transport and metabolism,A0A0S2T7F1,Op1721
WA5_RS13420,WA5_RS13420,NC_020519.1,WA5_2587,2848850.0,2849782.0,+,helix-turn-helix domain-containing protein,Transcription,,Op1722
WA5_RS13425,WA5_RS13425,NC_020519.1,WA5_2588,2849935.0,2851818.0,+,phenol hydroxylase,Energy production and conversion,,Op1723
WA5_RS13430,WA5_RS13430,NC_020519.1,WA5_2589,2852017.0,2853735.0,+,hypothetical protein,No COG annotation,Q8NM96,Op1724
WA5_RS13435,WA5_RS13435,NC_020519.1,WA5_2590,2853769.0,2855712.0,+,hypothetical protein,No COG annotation,Q8NM95,Op1724
WA5_RS13440,WA5_RS13440,NC_020519.1,WA5_2591,2855795.0,2857519.0,+,hypothetical protein,No COG annotation,Q8NM94,Op1725
WA5_RS13445,WA5_RS13445,NC_020519.1,WA5_2592,2857610.0,2859055.0,-,multidrug efflux MFS transporter,Amino acid transport and metabolism,H7C6A9,Op1726
WA5_RS13450,WA5_RS13450,NC_020519.1,WA5_2593,2859192.0,2860145.0,-,DUF559 domain-containing protein,Transcription,Q8NM93,Op1727
WA5_RS13455,lysS,NC_020519.1,WA5_2594,2860502.0,2862082.0,-,lysine--tRNA ligase,"Translation, ribosomal structure and biogenesis",A0A0U4XQQ7,Op1728
WA5_RS13460,WA5_RS13460,NC_020519.1,WA5_2595,2862129.0,2862929.0,-,pantoate--beta-alanine ligase,Coenzyme transport and metabolism,Q8NM91,Op1729
WA5_RS13465,WA5_RS13465,NC_020519.1,WA5_2596,2862926.0,2863621.0,-,hypothetical protein,Function unknown,Q8NM90,Op1729
WA5_RS13470,WA5_RS13470,,,,,,,No COG annotation,,
WA5_RS13475,WA5_RS13475,NC_020519.1,WA5_2598,2864381.0,2864848.0,-,DUF3180 domain-containing protein,Function unknown,R0JAK0,Op1729
WA5_RS13480,folK,NC_020519.1,WA5_2599,2864864.0,2865343.0,-,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,Coenzyme transport and metabolism,Q8NM87,Op1729
WA5_RS13485,folB,NC_020519.1,WA5_2600,2865343.0,2865735.0,-,dihydroneopterin aldolase,Coenzyme transport and metabolism,R0HXM2,Op1729
WA5_RS13490,folP,NC_020519.1,WA5_2601,2865728.0,2866582.0,-,dihydropteroate synthase,Coenzyme transport and metabolism,A0A1Q6BR00,Op1729
WA5_RS13495,folE,NC_020519.1,WA5_2602,2866583.0,2867188.0,-,GTP cyclohydrolase I FolE,Coenzyme transport and metabolism,A0A1B4WP45,Op1729
WA5_RS13500,ftsH,NC_020519.1,WA5_2603,2867166.0,2869727.0,-,ATP-dependent zinc metalloprotease FtsH,"Post-translational modification, protein turnover, and chaperones",Q6M2F0,Op1730
WA5_RS13505,hpt,NC_020519.1,WA5_2604,2869860.0,2870444.0,-,hypoxanthine phosphoribosyltransferase,Nucleotide transport and metabolism,R0JLE4,Op1731
WA5_RS13510,tilS,NC_020519.1,WA5_2605,2870496.0,2871440.0,-,tRNA lysidine(34) synthetase TilS,"Translation, ribosomal structure and biogenesis",Q6M2E8,Op1732
WA5_RS13515,dacB,NC_020519.1,WA5_2606,2871442.0,2872725.0,-,D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase,Cell wall/membrane/envelope biogenesis,,Op1732
WA5_RS13520,WA5_RS13520,NC_020519.1,WA5_2607,2872926.0,2873402.0,+,inorganic diphosphatase,Energy production and conversion,A0A0S2T7H8,Op1733
WA5_RS13525,WA5_RS13525,NC_020519.1,WA5_2608,2873902.0,2875443.0,-,polyamine aminopropyltransferase,Function unknown,A0A0S2T7F8,Op1734
WA5_RS13530,WA5_RS13530,NC_020519.1,WA5_2609,2875431.0,2875856.0,-,DUF350 domain-containing protein,Function unknown,,Op1734
WA5_RS13535,WA5_RS13535,NC_020519.1,WA5_2610,2875867.0,2876280.0,-,DUF4247 domain-containing protein,Function unknown,R0HXN8,Op1734
WA5_RS13540,WA5_RS13540,NC_020519.1,WA5_2611,2876277.0,2876756.0,-,DUF2617 family protein,Function unknown,,Op1734
WA5_RS13545,WA5_RS13545,NC_020519.1,WA5_2612,2876774.0,2877385.0,-,DUF4178 domain-containing protein,Function unknown,,Op1734
WA5_RS16580,WA5_RS16580,NC_020519.1,WA5_2613,2877452.0,2877703.0,-,hypothetical protein,Carbohydrate transport and metabolism,A0A6M4Q4E7,Op1735
WA5_RS16585,WA5_RS16585,NC_020519.1,,2878063.0,2878068.0,-,hypothetical protein,No COG annotation,,Op1736
WA5_RS13560,WA5_RS13560,NC_020519.1,WA5_2615,2878475.0,2879710.0,-,FAD-dependent oxidoreductase,Function unknown,Q8NM70,Op1737
WA5_RS13565,WA5_RS13565,NC_020519.1,WA5_2616,2879965.0,2880255.0,+,rhodanese-like domain-containing protein,Inorganic ion transport and metabolism,A0A1Q6BQR8,Op1738
WA5_RS13570,WA5_RS13570,NC_020519.1,WA5_2617,2880544.0,2880990.0,+,MarR family winged helix-turn-helix transcriptional regulator,Transcription,A0A0S2T7J5,Op1739
WA5_RS13575,WA5_RS13575,NC_020519.1,WA5_2618,2880998.0,2884885.0,+,non-ribosomal peptide synthetase,"Secondary metabolites biosynthesis, transport, and catabolism",,Op1739
WA5_RS13580,WA5_RS13580,NC_020519.1,WA5_2619,2884932.0,2886497.0,-,succinic semialdehyde dehydrogenase,Energy production and conversion,Q8NM66,Op1740
WA5_RS13585,ppk2,NC_020519.1,WA5_2620,2886913.0,2887812.0,-,polyphosphate kinase 2,Function unknown,A0A6M4Q1P3,Op1741
WA5_RS13590,WA5_RS13590,NC_020519.1,,2887941.0,2888078.0,-,PorA family porin,No COG annotation,H7C6A6,Op1742
WA5_RS16180,WA5_RS16180,,,,,,,No COG annotation,,
WA5_RS13595,groL,NC_020519.1,WA5_2621,2888894.0,2890540.0,-,chaperonin GroEL,"Post-translational modification, protein turnover, and chaperones",A0A6L2RJ44,Op1744
WA5_RS13600,WA5_RS13600,NC_020519.1,WA5_2622,2890748.0,2890930.0,-,hypothetical protein,No COG annotation,Q8NM63,Op1745
WA5_RS13605,WA5_RS13605,NC_020519.1,WA5_2623,2890927.0,2892138.0,-,hypothetical protein,Function unknown,Q8NM62,Op1745
WA5_RS13610,WA5_RS13610,,,,,,,No COG annotation,,
WA5_RS13615,WA5_RS13615,,,,,,,No COG annotation,,
WA5_RS13620,WA5_RS13620,,,,,,,No COG annotation,,
WA5_RS13625,WA5_RS13625,,,,,,,No COG annotation,,
WA5_RS13630,WA5_RS13630,NC_020519.1,WA5_2628,2900327.0,2903920.0,-,tubulin-like doman-containing protein,Function unknown,A0A1Q6BWZ5,Op1745
WA5_RS13635,WA5_RS13635,NC_020519.1,WA5_2629,2903961.0,2906642.0,-,VWA domain-containing protein,Function unknown,,Op1745
WA5_RS13640,WA5_RS13640,,,,,,,No COG annotation,,
WA5_RS13645,WA5_RS13645,NC_020519.1,WA5_2631,2907515.0,2908888.0,+,dipeptidase,Amino acid transport and metabolism,,Op1746
WA5_RS13650,WA5_RS13650,NC_020519.1,WA5_2632,2909231.0,2909791.0,+,hypothetical protein,Amino acid transport and metabolism,A0A0F6SRT1,Op1747
WA5_RS13655,WA5_RS13655,NC_020519.1,WA5_2633,2910172.0,2913231.0,+,Na+/H+ antiporter subunit A,Energy production and conversion,Q8NM51,Op1748
WA5_RS13660,WA5_RS13660,NC_020519.1,WA5_2634,2913235.0,2913726.0,+,Na(+)/H(+) antiporter subunit C,Inorganic ion transport and metabolism,R0HWZ4,Op1748
WA5_RS13665,WA5_RS13665,NC_020519.1,WA5_2635,2913719.0,2915419.0,+,Na+/H+ antiporter subunit D,Energy production and conversion,,Op1748
WA5_RS13670,WA5_RS13670,NC_020519.1,WA5_2636,2915416.0,2915925.0,+,Na+/H+ antiporter subunit E,Inorganic ion transport and metabolism,,Op1748
WA5_RS13675,WA5_RS13675,NC_020519.1,WA5_2637,2915929.0,2916204.0,+,monovalent cation/H+ antiporter complex subunit F,Inorganic ion transport and metabolism,A0A1B4WP73,Op1748
WA5_RS13680,mnhG,NC_020519.1,WA5_2638,2916205.0,2916585.0,+,monovalent cation/H(+) antiporter subunit G,Inorganic ion transport and metabolism,R0JKU8,Op1748
WA5_RS13685,WA5_RS13685,NC_020519.1,WA5_2639,2917021.0,2917620.0,-,alpha/beta hydrolase,Function unknown,R0HWZ8,Op1749
WA5_RS13690,WA5_RS13690,NC_020519.1,WA5_2640,2917627.0,2918757.0,-,glutamate--cysteine ligase,Coenzyme transport and metabolism,A0A0S2T7I3,Op1749
WA5_RS13695,WA5_RS13695,NC_020519.1,WA5_2641,2918816.0,2919481.0,-,LytR C-terminal domain-containing protein,Function unknown,Q8NM43,Op1750
WA5_RS13700,WA5_RS13700,NC_020519.1,WA5_2642,2919487.0,2919699.0,-,DUF3263 domain-containing protein,Function unknown,R0JA12,Op1750
WA5_RS13705,WA5_RS13705,NC_020519.1,WA5_2643,2919715.0,2920296.0,+,peptide deformylase,"Translation, ribosomal structure and biogenesis",A0A0S2T7I7,Op1751
WA5_RS13710,WA5_RS13710,NC_020519.1,WA5_2644,2920286.0,2921293.0,+,GNAT family N-acetyltransferase,Transcription,A0A1R4GN38,Op1751
WA5_RS13715,WA5_RS13715,NC_020519.1,WA5_2645,2921320.0,2922111.0,+,exodeoxyribonuclease III,"Replication, recombination and repair",R0HX92,Op1751
WA5_RS13720,WA5_RS13720,NC_020519.1,WA5_2646,2922118.0,2923620.0,+,phospholipase D-like domain-containing protein,Lipid transport and metabolism,R0JPI1,Op1751
WA5_RS13725,WA5_RS13725,NC_020519.1,WA5_2647,2923951.0,2925147.0,-,multidrug effflux MFS transporter,Amino acid transport and metabolism,Q8NM37,Op1752
WA5_RS13730,WA5_RS13730,NC_020519.1,WA5_2648,2925397.0,2926707.0,+,Na/Pi cotransporter family protein,Inorganic ion transport and metabolism,,Op1753
WA5_RS13735,WA5_RS13735,NC_020519.1,WA5_2649,2926704.0,2927546.0,-,PhzF family phenazine biosynthesis protein,Function unknown,Q8NM35,Op1754
WA5_RS13740,WA5_RS13740,NC_020519.1,WA5_2650,2927548.0,2928306.0,-,multidrug ABC transporter permease,Function unknown,R0HX95,Op1754
WA5_RS13745,WA5_RS13745,NC_020519.1,WA5_2651,2928299.0,2929231.0,-,ABC transporter ATP-binding protein,Defense mechanisms,A0A0U4YS49,Op1754
WA5_RS13750,WA5_RS13750,NC_020519.1,WA5_2652,2929253.0,2929747.0,-,NUDIX hydrolase,Nucleotide transport and metabolism,,Op1754
WA5_RS13755,WA5_RS13755,NC_020519.1,WA5_2653,2929834.0,2931339.0,+,hypothetical protein,Signal transduction mechanisms,,Op1755
WA5_RS13760,WA5_RS13760,NC_020519.1,WA5_2654,2931340.0,2932374.0,+,glutamate ABC transporter substrate-binding protein,Amino acid transport and metabolism,Q8NM30,Op1755
WA5_RS13765,WA5_RS13765,NC_020519.1,WA5_2655,2932364.0,2934832.0,+,serine/threonine protein kinase,Transcription,A0A1B4WPB3,Op1755
WA5_RS13770,WA5_RS13770,NC_020519.1,WA5_2656,2935312.0,2936505.0,-,acetate kinase,Nucleotide transport and metabolism,P77845,Op1756
WA5_RS13775,pta,NC_020519.1,WA5_2657,2936505.0,2937890.0,-,phosphate acetyltransferase,Energy production and conversion,,Op1756
WA5_RS13780,WA5_RS13780,NC_020519.1,WA5_2658,2938403.0,2939770.0,+,FAD-dependent oxidoreductase,Amino acid transport and metabolism,Q8NM28,Op1757
WA5_RS13785,WA5_RS13785,NC_020519.1,WA5_2659,2939907.0,2940455.0,+,GNAT family N-acetyltransferase,Function unknown,Q8NM27,Op1758
WA5_RS13790,WA5_RS13790,,,,,,,No COG annotation,,
WA5_RS13795,WA5_RS13795,,,,,,,No COG annotation,,
WA5_RS13800,WA5_RS13800,NC_020519.1,WA5_2662,2942606.0,2943007.0,-,hypothetical protein,No COG annotation,Q8NM24,Op1760
WA5_RS13805,purT,NC_020519.1,WA5_2663,2943009.0,2944235.0,-,formate-dependent phosphoribosylglycinamide formyltransferase,Nucleotide transport and metabolism,R0JKW8,Op1760
WA5_RS15875,WA5_RS15875,NC_020519.1,,2945173.0,2945532.0,-,hypothetical protein,No COG annotation,,Op1761
WA5_RS13810,WA5_RS13810,NC_020519.1,WA5_2664,2945636.0,2946403.0,-,hypothetical protein,Function unknown,,Op1761
WA5_RS13815,WA5_RS13815,NC_020519.1,WA5_2665,2946695.0,2947648.0,-,IS3 family transposase,"Replication, recombination and repair",,Op1762
WA5_RS13825,WA5_RS13825,NC_020519.1,WA5_2667,2948046.0,2949188.0,-,sensor histidine kinase,Signal transduction mechanisms,Q8NM19,Op1763
WA5_RS13830,WA5_RS13830,NC_020519.1,WA5_2668,2949262.0,2949882.0,-,response regulator transcription factor,Transcription,Q8NM18,Op1764
WA5_RS13840,WA5_RS13840,NC_020519.1,WA5_2669,2950431.0,2951723.0,-,adenylosuccinate synthase,Nucleotide transport and metabolism,Q8NM16,Op1765
WA5_RS13845,WA5_RS13845,NC_020519.1,WA5_2670,2951843.0,2952694.0,+,hypothetical protein,Lipid transport and metabolism,,Op1766
WA5_RS13850,WA5_RS13850,NC_020519.1,WA5_2671,2952709.0,2952975.0,+,PLDc N-terminal domain-containing protein,Energy production and conversion,A0A6L2RK83,Op1766
WA5_RS13855,WA5_RS13855,NC_020519.1,WA5_2672,2952972.0,2954141.0,-,aromatic acid exporter family protein,Function unknown,R0JA30,Op1767
WA5_RS13860,fbaA,NC_020519.1,WA5_2673,2954238.0,2955272.0,-,class II fructose-bisphosphate aldolase,Carbohydrate transport and metabolism,P19537,Op1768
WA5_RS13865,WA5_RS13865,NC_020519.1,WA5_2674,2955520.0,2956737.0,-,hypothetical protein,Carbohydrate transport and metabolism,,Op1769
WA5_RS13870,WA5_RS13870,NC_020519.1,WA5_2675,2956827.0,2957498.0,-,RNA methyltransferase,"Translation, ribosomal structure and biogenesis",A0A0F6WRY8,Op1770
WA5_RS13875,pyrE,NC_020519.1,WA5_2676,2957482.0,2958036.0,-,orotate phosphoribosyltransferase,Nucleotide transport and metabolism,A0A0S2T7N0,Op1770
WA5_RS13880,WA5_RS13880,,,,,,,No COG annotation,,
WA5_RS13885,WA5_RS13885,NC_020519.1,WA5_2678,2959517.0,2960341.0,-,sulfurtransferase,Inorganic ion transport and metabolism,,Op1772
WA5_RS13890,WA5_RS13890,,,,,,,No COG annotation,,
WA5_RS13895,cmr,NC_020519.1,WA5_2680,2961342.0,2962721.0,+,multidrug efflux MFS transporter Cmr,Energy production and conversion,H7C690,Op1774
WA5_RS13900,WA5_RS13900,NC_020519.1,WA5_2681,2963195.0,2963596.0,-,DUF4265 domain-containing protein,Function unknown,Q8NM06,Op1775
WA5_RS13905,clpB,NC_020519.1,WA5_2682,2963603.0,2966161.0,-,ATP-dependent chaperone ClpB,"Post-translational modification, protein turnover, and chaperones",P53532,Op1775
WA5_RS13910,WA5_RS13910,NC_020519.1,WA5_2683,2966455.0,2967804.0,-,sodium/glutamate symporter,Amino acid transport and metabolism,Q8NM05,Op1776
WA5_RS13915,WA5_RS13915,NC_020519.1,WA5_2684,2968421.0,2968792.0,+,metalloregulator ArsR/SmtB family transcription factor,Transcription,,Op1777
WA5_RS13920,WA5_RS13920,NC_020519.1,WA5_2685,2968789.0,2969811.0,+,cation diffusion facilitator family transporter,Inorganic ion transport and metabolism,,Op1777
WA5_RS13925,WA5_RS13925,NC_020519.1,WA5_2686,2969834.0,2971006.0,+,NAD(P)/FAD-dependent oxidoreductase,Inorganic ion transport and metabolism,Q8NM02,Op1777
WA5_RS13930,WA5_RS13930,NC_020519.1,WA5_2687,2971017.0,2972060.0,+,LLM class flavin-dependent oxidoreductase,Energy production and conversion,Q8NM01,Op1777
WA5_RS13935,WA5_RS13935,NC_020519.1,WA5_2688,2972057.0,2973205.0,-,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,Amino acid transport and metabolism,,Op1778
WA5_RS13940,WA5_RS13940,NC_020519.1,WA5_2689,2973227.0,2973796.0,-,XRE family transcriptional regulator,Transcription,A0A1Q3DTP7,Op1778
WA5_RS16315,WA5_RS16315,NC_020519.1,,2973961.0,2974262.0,+,NAD(+)--rifampin ADP-ribosyltransferase,Function unknown,,Op1779
WA5_RS13955,WA5_RS13955,NC_020519.1,WA5_2692,2974467.0,2975594.0,+,type IV toxin-antitoxin system AbiEi family antitoxin,Function unknown,A0A1Q3DTJ1,Op1780
WA5_RS13960,WA5_RS13960,NC_020519.1,WA5_2693,2975554.0,2976363.0,+,hypothetical protein,Function unknown,,Op1780
WA5_RS13965,WA5_RS13965,NC_020519.1,WA5_2694,2976620.0,2977777.0,+,hypothetical protein,Energy production and conversion,,Op1781
WA5_RS13970,WA5_RS13970,NC_020519.1,WA5_2695,2977844.0,2978644.0,-,carbon-nitrogen hydrolase family protein,Function unknown,Q8NLZ3,Op1782
WA5_RS13975,WA5_RS13975,NC_020519.1,WA5_2696,2978737.0,2978982.0,+,hypothetical protein,No COG annotation,Q8NLZ2,Op1783
WA5_RS13980,WA5_RS13980,NC_020519.1,WA5_2697,2978982.0,2980118.0,+,alpha/beta hydrolase,Function unknown,,Op1783
WA5_RS13985,WA5_RS13985,NC_020519.1,WA5_2698,2980178.0,2981698.0,-,aldehyde dehydrogenase,Energy production and conversion,A0A1R4F2L1,Op1784
WA5_RS13990,WA5_RS13990,NC_020519.1,WA5_2699,2982020.0,2982460.0,-,helix-turn-helix transcriptional regulator,Transcription,Q8NLY9,Op1785
WA5_RS13995,dnaJ,NC_020519.1,WA5_2700,2982492.0,2983679.0,-,molecular chaperone DnaJ,"Post-translational modification, protein turnover, and chaperones",Q8NLY8,Op1785
WA5_RS14000,grpE,NC_020519.1,WA5_2701,2983884.0,2984540.0,-,nucleotide exchange factor GrpE,"Post-translational modification, protein turnover, and chaperones",A0A0U4QJJ3,Op1786
WA5_RS14005,dnaK,NC_020519.1,WA5_2702,2984541.0,2986397.0,-,molecular chaperone DnaK,"Post-translational modification, protein turnover, and chaperones",A0A0U4WXZ0,Op1786
WA5_RS14010,WA5_RS14010,NC_020519.1,WA5_2703,2986737.0,2988167.0,+,AI-2E family transporter,Function unknown,A0A6L2RJB5,Op1787
WA5_RS14015,WA5_RS14015,NC_020519.1,WA5_2704,2988211.0,2988771.0,-,nucleosidase,Nucleotide transport and metabolism,A0A6L2RJC6,Op1788
WA5_RS14020,WA5_RS14020,NC_020519.1,WA5_2705,2988843.0,2989949.0,-,DUF2220 family protein,Function unknown,,Op1789
WA5_RS14025,WA5_RS14025,NC_020519.1,WA5_2706,2989951.0,2993286.0,-,ATP-binding protein,Function unknown,Q8NLY2,Op1789
WA5_RS14030,WA5_RS14030,NC_020519.1,WA5_2707,2993283.0,2993921.0,-,DUF4194 domain-containing protein,Function unknown,Q8NLY1,Op1789
WA5_RS14035,WA5_RS14035,NC_020519.1,WA5_2708,2993918.0,2995405.0,-,DUF3375 domain-containing protein,"Cell cycle control, cell division, chromosome partitioning",Q8NLY0,Op1789
WA5_RS14040,adhP,NC_020519.1,WA5_2709,2995744.0,2996781.0,-,alcohol dehydrogenase AdhP,Energy production and conversion,Q8NLX9,Op1790
WA5_RS16590,WA5_RS16590,NC_020519.1,,2997406.0,2997471.0,+,hypothetical protein,No COG annotation,,Op1791
WA5_RS16595,WA5_RS16595,NC_020519.1,WA5_2711,2997478.0,2997687.0,-,hypothetical protein,No COG annotation,,Op1792
WA5_RS16600,WA5_RS16600,NC_020519.1,,2997818.0,2998232.0,-,hypothetical protein,No COG annotation,,Op1793
WA5_RS14060,WA5_RS14060,NC_020519.1,WA5_2713,2998525.0,2999454.0,-,sulfite exporter TauE/SafE family protein,Function unknown,Q8NLX4,Op1794
WA5_RS14065,WA5_RS14065,NC_020519.1,WA5_2714,2999475.0,3000200.0,-,sirohydrochlorin chelatase,Function unknown,Q8NLX3,Op1794
WA5_RS14070,WA5_RS14070,NC_020519.1,WA5_2715,3000238.0,3001539.0,-,GTP-binding protein,Coenzyme transport and metabolism,Q8NLX2,Op1794
WA5_RS14075,WA5_RS14075,NC_020519.1,WA5_2716,3001539.0,3002453.0,-,sulfate adenylyltransferase subunit 2,Coenzyme transport and metabolism,Q8NLX1,Op1794
WA5_RS14080,WA5_RS14080,NC_020519.1,WA5_2717,3002450.0,3003235.0,-,phosphoadenylyl-sulfate reductase,Amino acid transport and metabolism,R0JL04,Op1794
WA5_RS14085,WA5_RS14085,NC_020519.1,WA5_2718,3003477.0,3005162.0,-,nitrite/sulfite reductase,Energy production and conversion,Q8NLW9,Op1795
WA5_RS14090,WA5_RS14090,NC_020519.1,WA5_2719,3005545.0,3006918.0,+,FAD-dependent oxidoreductase,Amino acid transport and metabolism,Q8NLW8,Op1796
WA5_RS14095,WA5_RS14095,NC_020519.1,WA5_2720,3007015.0,3008379.0,+,Fic family protein,Function unknown,,Op1797
WA5_RS14100,WA5_RS14100,NC_020519.1,WA5_2721,3008450.0,3008656.0,-,hypothetical protein,No COG annotation,,Op1798
WA5_RS14105,WA5_RS14105,NC_020519.1,WA5_2722,3008746.0,3009162.0,-,VOC family protein,Function unknown,R0JA67,Op1799
WA5_RS15885,WA5_RS15885,NC_020519.1,WA5_2723,3009242.0,3009610.0,+,hypothetical protein,Function unknown,Q8NLW4,Op1800
WA5_RS14115,tctA,NC_020519.1,WA5_2724,3009707.0,3011239.0,-,tripartite tricarboxylate transporter permease TctA,Function unknown,A0A7I8ANS4,Op1801
WA5_RS14120,tctB,NC_020519.1,WA5_2725,3011239.0,3011805.0,-,tripartite tricarboxylate transporter TctB,Function unknown,Q8NLW2,Op1801
WA5_RS14125,tctC,NC_020519.1,WA5_2726,3011805.0,3012809.0,-,tripartite tricarboxylate transporter substrate binding protein TctC,Function unknown,Q8NLW1,Op1801
WA5_RS14130,WA5_RS14130,NC_020519.1,WA5_2727,3013103.0,3013837.0,-,AAA family ATPase,Function unknown,A0A7I8ANP2,Op1802
WA5_RS14135,WA5_RS14135,NC_020519.1,WA5_2728,3013834.0,3014556.0,-,AAA family ATPase,Function unknown,A0A7I8APG2,Op1802
WA5_RS14140,WA5_RS14140,NC_020519.1,WA5_2729,3014616.0,3015827.0,+,MFS transporter,Amino acid transport and metabolism,Q8NLV8,Op1803
WA5_RS14145,WA5_RS14145,NC_020519.1,WA5_2730,3015824.0,3017149.0,-,M20/M25/M40 family metallo-hydrolase,Amino acid transport and metabolism,,Op1804
