locus_tag	gene_name	accession	old_locus_tag	start	end	strand	gene_product	COG	uniprot	operon
WA5_RS13860	fbaA	NC_020519.1	WA5_2673	2954238	2955272	-	class II fructose-bisphosphate aldolase	G	P19537	Op1768
WA5_RS13865	WA5_RS13865	NC_020519.1	WA5_2674	2955520	2956737	-	hypothetical protein	G		Op1769
WA5_RS13870	WA5_RS13870	NC_020519.1	WA5_2675	2956827	2957498	-	RNA methyltransferase	J	A0A0F6WRY8	Op1770
WA5_RS13875	pyrE	NC_020519.1	WA5_2676	2957482	2958036	-	orotate phosphoribosyltransferase	F	A0A0S2T7N0	Op1770
WA5_RS13880	WA5_RS13880	NC_020519.1	WA5_2677	2958136	2959473	-	hypothetical protein	-		Op1771
WA5_RS13885	WA5_RS13885	NC_020519.1	WA5_2678	2959517	2960341	-	sulfurtransferase	P		Op1772
WA5_RS13890	WA5_RS13890	NC_020519.1	WA5_2679	2960465	2961187	-	helix-turn-helix transcriptional regulator	-	Q8NM08	Op1773
WA5_RS13895	cmr	NC_020519.1	WA5_2680	2961342	2962721	+	multidrug efflux MFS transporter Cmr	C	H7C690	Op1774
WA5_RS13900	WA5_RS13900	NC_020519.1	WA5_2681	2963195	2963596	-	DUF4265 domain-containing protein	S	Q8NM06	Op1775
WA5_RS13905	clpB	NC_020519.1	WA5_2682	2963603	2966161	-	ATP-dependent chaperone ClpB	O	P53532	Op1775
WA5_RS13910	WA5_RS13910	NC_020519.1	WA5_2683	2966455	2967804	-	sodium/glutamate symporter	E	Q8NM05	Op1776
WA5_RS13915	WA5_RS13915	NC_020519.1	WA5_2684	2968421	2968792	+	metalloregulator ArsR/SmtB family transcription factor	K		Op1777
WA5_RS13920	WA5_RS13920	NC_020519.1	WA5_2685	2968789	2969811	+	cation diffusion facilitator family transporter	P		Op1777
WA5_RS13925	WA5_RS13925	NC_020519.1	WA5_2686	2969834	2971006	+	NAD(P)/FAD-dependent oxidoreductase	P	Q8NM02	Op1777
WA5_RS13930	WA5_RS13930	NC_020519.1	WA5_2687	2971017	2972060	+	LLM class flavin-dependent oxidoreductase	C	Q8NM01	Op1777
WA5_RS13935	WA5_RS13935	NC_020519.1	WA5_2688	2972057	2973205	-	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	E		Op1778
WA5_RS13940	WA5_RS13940	NC_020519.1	WA5_2689	2973227	2973796	-	XRE family transcriptional regulator	K	A0A1Q3DTP7	Op1778
WA5_RS16315	WA5_RS16315	NC_020519.1		2973961	2974262	+	NAD(+)--rifampin ADP-ribosyltransferase	S		Op1779
WA5_RS13955	WA5_RS13955	NC_020519.1	WA5_2692	2974467	2975594	+	type IV toxin-antitoxin system AbiEi family antitoxin	S	A0A1Q3DTJ1	Op1780
WA5_RS13960	WA5_RS13960	NC_020519.1	WA5_2693	2975554	2976363	+	hypothetical protein	S		Op1780
WA5_RS13965	WA5_RS13965	NC_020519.1	WA5_2694	2976620	2977777	+	hypothetical protein	C		Op1781
WA5_RS13970	WA5_RS13970	NC_020519.1	WA5_2695	2977844	2978644	-	carbon-nitrogen hydrolase family protein	S	Q8NLZ3	Op1782
WA5_RS13975	WA5_RS13975	NC_020519.1	WA5_2696	2978737	2978982	+	hypothetical protein	X	Q8NLZ2	Op1783
WA5_RS13980	WA5_RS13980	NC_020519.1	WA5_2697	2978982	2980118	+	alpha/beta hydrolase	S		Op1783
WA5_RS13985	WA5_RS13985	NC_020519.1	WA5_2698	2980178	2981698	-	aldehyde dehydrogenase	C	A0A1R4F2L1	Op1784
WA5_RS13990	WA5_RS13990	NC_020519.1	WA5_2699	2982020	2982460	-	helix-turn-helix transcriptional regulator	K	Q8NLY9	Op1785
WA5_RS13995	dnaJ	NC_020519.1	WA5_2700	2982492	2983679	-	molecular chaperone DnaJ	O	Q8NLY8	Op1785
WA5_RS14000	grpE	NC_020519.1	WA5_2701	2983884	2984540	-	nucleotide exchange factor GrpE	O	A0A0U4QJJ3	Op1786
WA5_RS14005	dnaK	NC_020519.1	WA5_2702	2984541	2986397	-	molecular chaperone DnaK	O	A0A0U4WXZ0	Op1786
WA5_RS14010	WA5_RS14010	NC_020519.1	WA5_2703	2986737	2988167	+	AI-2E family transporter	S	A0A6L2RJB5	Op1787
WA5_RS14015	WA5_RS14015	NC_020519.1	WA5_2704	2988211	2988771	-	nucleosidase	F	A0A6L2RJC6	Op1788
WA5_RS14020	WA5_RS14020	NC_020519.1	WA5_2705	2988843	2989949	-	DUF2220 family protein	S		Op1789
WA5_RS14025	WA5_RS14025	NC_020519.1	WA5_2706	2989951	2993286	-	ATP-binding protein	S	Q8NLY2	Op1789
WA5_RS14030	WA5_RS14030	NC_020519.1	WA5_2707	2993283	2993921	-	DUF4194 domain-containing protein	S	Q8NLY1	Op1789
WA5_RS14035	WA5_RS14035	NC_020519.1	WA5_2708	2993918	2995405	-	DUF3375 domain-containing protein	D	Q8NLY0	Op1789
WA5_RS14040	adhP	NC_020519.1	WA5_2709	2995744	2996781	-	alcohol dehydrogenase AdhP	C	Q8NLX9	Op1790
WA5_RS16590	WA5_RS16590	NC_020519.1		2997406	2997471	+	hypothetical protein	X		Op1791
WA5_RS16595	WA5_RS16595	NC_020519.1	WA5_2711	2997478	2997687	-	hypothetical protein	X		Op1792
WA5_RS16600	WA5_RS16600	NC_020519.1		2997818	2998232	-	hypothetical protein	X		Op1793
WA5_RS14060	WA5_RS14060	NC_020519.1	WA5_2713	2998525	2999454	-	sulfite exporter TauE/SafE family protein	S	Q8NLX4	Op1794
WA5_RS14065	WA5_RS14065	NC_020519.1	WA5_2714	2999475	3000200	-	sirohydrochlorin chelatase	S	Q8NLX3	Op1794
WA5_RS14070	WA5_RS14070	NC_020519.1	WA5_2715	3000238	3001539	-	GTP-binding protein	H	Q8NLX2	Op1794
WA5_RS14075	WA5_RS14075	NC_020519.1	WA5_2716	3001539	3002453	-	sulfate adenylyltransferase subunit 2	H	Q8NLX1	Op1794
WA5_RS14080	WA5_RS14080	NC_020519.1	WA5_2717	3002450	3003235	-	phosphoadenylyl-sulfate reductase	E	R0JL04	Op1794
WA5_RS14085	WA5_RS14085	NC_020519.1	WA5_2718	3003477	3005162	-	nitrite/sulfite reductase	C	Q8NLW9	Op1795
WA5_RS14090	WA5_RS14090	NC_020519.1	WA5_2719	3005545	3006918	+	FAD-dependent oxidoreductase	E	Q8NLW8	Op1796
WA5_RS14095	WA5_RS14095	NC_020519.1	WA5_2720	3007015	3008379	+	Fic family protein	S		Op1797
WA5_RS14100	WA5_RS14100	NC_020519.1	WA5_2721	3008450	3008656	-	hypothetical protein	X		Op1798
WA5_RS14105	WA5_RS14105	NC_020519.1	WA5_2722	3008746	3009162	-	VOC family protein	S	R0JA67	Op1799
WA5_RS15885	WA5_RS15885	NC_020519.1	WA5_2723	3009242	3009610	+	hypothetical protein	S	Q8NLW4	Op1800
WA5_RS14115	tctA	NC_020519.1	WA5_2724	3009707	3011239	-	tripartite tricarboxylate transporter permease TctA	S	A0A7I8ANS4	Op1801
WA5_RS14120	tctB	NC_020519.1	WA5_2725	3011239	3011805	-	tripartite tricarboxylate transporter TctB	S	Q8NLW2	Op1801
WA5_RS14125	tctC	NC_020519.1	WA5_2726	3011805	3012809	-	tripartite tricarboxylate transporter substrate binding protein TctC	S	Q8NLW1	Op1801
WA5_RS14130	WA5_RS14130	NC_020519.1	WA5_2727	3013103	3013837	-	AAA family ATPase	S	A0A7I8ANP2	Op1802
WA5_RS14135	WA5_RS14135	NC_020519.1	WA5_2728	3013834	3014556	-	AAA family ATPase	S	A0A7I8APG2	Op1802
WA5_RS14140	WA5_RS14140	NC_020519.1	WA5_2729	3014616	3015827	+	MFS transporter	E	Q8NLV8	Op1803
WA5_RS14145	WA5_RS14145	NC_020519.1	WA5_2730	3015824	3017149	-	M20/M25/M40 family metallo-hydrolase	E		Op1804
WA5_RS16605	WA5_RS16605	NC_020519.1		3018128	3018220	-	YbaB/EbfC family nucleoid-associated protein	X		Op1805
WA5_RS16610	WA5_RS16610	NC_020519.1		3018552	3019223	+	cytochrome b/b6 domain-containing protein	C		Op1806
WA5_RS14155	WA5_RS14155	NC_020519.1	WA5_2732	3019539	3020567	-	ATP-binding cassette domain-containing protein	P		Op1807
WA5_RS14160	WA5_RS14160	NC_020519.1	WA5_2733	3020558	3021202	-	energy-coupling factor transporter transmembrane protein EcfT	P	Q8NLV4	Op1807
WA5_RS14165	WA5_RS14165	NC_020519.1	WA5_2734	3021205	3021957	-	hypothetical protein	T		Op1807
WA5_RS14170	WA5_RS14170	NC_020519.1	WA5_2735	3022110	3022928	-	NADPH-dependent oxidoreductase	C	Q8NLV2	Op1808
WA5_RS14175	WA5_RS14175	NC_020519.1	WA5_2736	3022995	3023900	-	nucleoside hydrolase	F	Q8NLV1	Op1809
WA5_RS14180	WA5_RS14180	NC_020519.1	WA5_2737	3024379	3025356	+	SPFH domain-containing protein	O	Q8NLV0	Op1810
WA5_RS14185	WA5_RS14185	NC_020519.1	WA5_2738	3025361	3025555	+	hypothetical protein	-	A0A6L2RJZ1	Op1810
WA5_RS14190	WA5_RS14190	NC_020519.1	WA5_2739	3025552	3026142	+	DNA-3-methyladenine glycosylase I	L	Q8NLU9	Op1810
WA5_RS14195	WA5_RS14195	NC_020519.1	WA5_2740	3026139	3027299	-	globin domain-containing protein	C		Op1811
WA5_RS14200	WA5_RS14200	NC_020519.1	WA5_2741	3027561	3028166	+	DUF1707 domain-containing protein	S	R0JA82	Op1812
WA5_RS14205	WA5_RS14205	NC_020519.1	WA5_2742	3028268	3028894	+	NADPH-dependent F420 reductase	S	A0A1B4WPH4	Op1813
WA5_RS14210	WA5_RS14210	NC_020519.1	WA5_2743	3028881	3029465	-	PRD domain-containing protein	K		Op1814
WA5_RS16615	WA5_RS16615	NC_020519.1		3029597	3029641	-	hypothetical protein	X		Op1815
WA5_RS14220	WA5_RS14220	NC_020519.1	WA5_2745	3029699	3030061	-	family 1 glycosylhydrolase	G		Op1814
WA5_RS16320	WA5_RS16320	NC_020519.1		3030098	3030340	-	beta-glucosidase	G		Op1814
WA5_RS16325	WA5_RS16325	NC_020519.1		3030359	3030538	+	ABC transporter ATP-binding protein	H		Op1816
WA5_RS14230	WA5_RS14230	NC_020519.1	WA5_2747	3030792	3031982	+	pyridoxal phosphate-dependent aminotransferase	E		Op1817
WA5_RS14235	WA5_RS14235	NC_020519.1	WA5_2748	3032661	3033866	+	IS30-like element ISCg2 family transposase	L	H7C691	Op1818
WA5_RS14240	WA5_RS14240	NC_020519.1	WA5_2749	3034181	3035440	+	YibE/F family protein	S	A0A1B4WPQ8	Op1819
WA5_RS14245	WA5_RS14245	NC_020519.1	WA5_2750	3035437	3036756	-	UDP-glucose/GDP-mannose dehydrogenase family protein	M	Q8NLU0	Op1820
WA5_RS14250	dcd	NC_020519.1	WA5_2751	3036842	3037411	-	dCTP deaminase	F	R0HX91	Op1821
WA5_RS16095	WA5_RS16095	NC_020519.1		3037675	3037914	+	hypothetical protein	X		Op1822
WA5_RS14260	WA5_RS14260	NC_020519.1	WA5_2752	3038172	3038945	+	HtaA domain-containing protein	M	Q8NLT7	Op1823
WA5_RS14265	WA5_RS14265	NC_020519.1	WA5_2753	3038990	3040681	-	VanW family protein	V		Op1824
WA5_RS14270	WA5_RS14270	NC_020519.1	WA5_2754	3040745	3041902	-	glycoside hydrolase family 3 protein	G		Op1825
WA5_RS14275	WA5_RS14275	NC_020519.1	WA5_2755	3041994	3042440	+	universal stress protein	T	A0A516RU41	Op1826
WA5_RS14280	WA5_RS14280	NC_020519.1	WA5_2756	3042503	3042706	+	DUF2613 domain-containing protein	S	R0HX96	Op1827
WA5_RS14285	WA5_RS14285	NC_020519.1	WA5_2757	3042684	3045791	+	DUF3367 domain-containing protein	I		Op1828
WA5_RS14295	WA5_RS14295	NC_020519.1	WA5_2759	3046119	3047189	-	trehalose corynomycolate mycolyl acetyltransferase TmaT	I	Q8NLT0	Op1829
WA5_RS14300	WA5_RS14300	NC_020519.1	WA5_2760	3047233	3048051	+	porin PorA family protein	S		Op1830
WA5_RS14305	WA5_RS14305	NC_020519.1	WA5_2761	3048058	3049482	+	hypothetical protein	-		Op1830
WA5_RS14310	WA5_RS14310	NC_020519.1	WA5_2762	3049453	3050556	-	glycosyltransferase family 4 protein	M		Op1831
WA5_RS14315	WA5_RS14315	NC_020519.1	WA5_2763	3050603	3051193	+	hypothetical protein	-	A0A0U4XC90	Op1832
WA5_RS14320	WA5_RS14320	NC_020519.1	WA5_2764	3051194	3051967	+	class I SAM-dependent methyltransferase	Q	Q8NLS5	Op1832
WA5_RS14325	WA5_RS14325	NC_020519.1	WA5_2765	3052059	3053891	-	phosphoenolpyruvate carboxykinase (GTP)	H		Op1833
WA5_RS14330	WA5_RS14330	NC_020519.1	WA5_2766	3054759	3055772	+	TDT family transporter	P		Op1834
WA5_RS14335	trmB	NC_020519.1	WA5_2767	3055867	3056634	+	tRNA (guanosine(46)-N7)-methyltransferase TrmB	J	A0A0S2T7X0	Op1835
WA5_RS14340	WA5_RS14340	NC_020519.1	WA5_2768	3056634	3057320	+	NYN domain-containing protein	S	R0JCC1	Op1835
WA5_RS14345	WA5_RS14345	NC_020519.1	WA5_2769	3057328	3059646	+	MMPL family transporter	S	Q8NLS1	Op1835
WA5_RS14350	WA5_RS14350	NC_020519.1	WA5_2770	3059651	3060736	+	TIGR00374 family protein	S		Op1835
WA5_RS14355	WA5_RS14355	NC_020519.1	WA5_2771	3060733	3061098	+	DUF3054 domain-containing protein	S	R0HZN9	Op1835
WA5_RS14360	WA5_RS14360	NC_020519.1	WA5_2772	3061377	3062927	-	acyl-CoA carboxylase subunit beta	I	R0JRS8	Op1836
WA5_RS14365	pks13	NC_020519.1	WA5_2773	3062948	3067780	-	polyketide synthase Pks13	Q		Op1836
WA5_RS14370	WA5_RS14370	NC_020519.1	WA5_2774	3068140	3070002	-	FadD32-like long-chain-fatty-acid--AMP ligase	I		Op1837
WA5_RS14375	WA5_RS14375	NC_020519.1	WA5_2775	3070211	3071140	-	cutinase family protein	S	Q8NLR5	Op1838
WA5_RS14380	WA5_RS14380	NC_020519.1	WA5_2776	3071144	3071644	-	DUF732 domain-containing protein	-	Q8NLR4	Op1838
WA5_RS14385	WA5_RS14385	NC_020519.1	WA5_2777	3071647	3073620	-	protein PS1	M	P0C1D6	Op1838
WA5_RS14390	WA5_RS14390	NC_020519.1	WA5_2778	3074077	3075450	+	HNH endonuclease	V		Op1839
WA5_RS14395	WA5_RS14395	NC_020519.1	WA5_2779	3075537	3076562	-	esterase family protein	S		Op1840
WA5_RS14400	aftB	NC_020519.1	WA5_2780	3076712	3078772	-	beta-(1->2)-arabinofuranosyltransferase	M		Op1841
WA5_RS14405	WA5_RS14405	NC_020519.1	WA5_2781	3078850	3079848	-	decaprenyl-phosphate phosphoribosyltransferase	H	A0A1Q6BXB3	Op1842
WA5_RS14410	WA5_RS14410	NC_020519.1	WA5_2782	3079845	3080351	-	phosphatase PAP2 family protein	I	Q8NLQ8	Op1842
WA5_RS14415	WA5_RS14415	NC_020519.1	WA5_2783	3080341	3082311	-	glycosyltransferase	S		Op1842
WA5_RS14420	WA5_RS14420	NC_020519.1	WA5_2784	3082563	3083963	+	DUF5129 domain-containing protein	S		Op1843
WA5_RS14425	WA5_RS14425	NC_020519.1	WA5_2785	3083932	3084411	-	phosphatase PAP2 family protein	I	A0A1Q3DTS0	Op1844
WA5_RS14430	WA5_RS14430	NC_020519.1	WA5_2786	3084421	3085014	-	hypothetical protein	I		Op1844
WA5_RS14435	WA5_RS14435	NC_020519.1	WA5_2787	3085261	3087051	+	NAD(P)/FAD-dependent oxidoreductase	P		Op1845
WA5_RS14440	glf	NC_020519.1	WA5_2788	3087098	3088303	-	UDP-galactopyranose mutase	M	A0A7I8AP38	Op1846
WA5_RS14445	WA5_RS14445	NC_020519.1	WA5_2789	3088589	3090667	+	LGFP repeat-containing protein	M		Op1847
WA5_RS14450	glpK	NC_020519.1	WA5_2790	3090757	3092286	-	glycerol kinase GlpK	F	A0A0U4QDK0	Op1848
WA5_RS14455	WA5_RS14455	NC_020519.1	WA5_2791	3092339	3093175	-	Cof-type HAD-IIB family hydrolase	S	Q8NLP8	Op1849
WA5_RS14460	WA5_RS14460	NC_020519.1	WA5_2792	3093172	3094050	-	1-acyl-sn-glycerol-3-phosphate acyltransferase	I	Q8NLP7	Op1849
WA5_RS14465	serS	NC_020519.1	WA5_2793	3094075	3095343	-	serine--tRNA ligase	J	R0JCE8	Op1849
WA5_RS14470	WA5_RS14470	NC_020519.1	WA5_2794	3095490	3096290	+	GntR family transcriptional regulator	K		Op1850
WA5_RS14475	WA5_RS14475	NC_020519.1	WA5_2795	3096326	3097426	+	septum formation family protein	S		Op1850
WA5_RS14480	WA5_RS14480	NC_020519.1	WA5_2796	3097423	3097767	+	metallopeptidase family protein	S	A0A6M4Q8G6	Op1850
WA5_RS14490	WA5_RS14490	NC_020519.1	WA5_2798	3097901	3098572	-	phosphoglycerate mutase family protein	G	Q8NLP1	Op1851
WA5_RS14495	pheA	NC_020519.1	WA5_2799	3098575	3099522	-	prephenate dehydratase	E	A0A1Q6BXC6	Op1851
WA5_RS14500	WA5_RS14500	NC_020519.1	WA5_2800	3099562	3100701	+	amidase	J		Op1852
WA5_RS14505	WA5_RS14505	NC_020519.1	WA5_2801	3100698	3101429	+	CPBP family intramembrane metalloprotease	S		Op1852
WA5_RS14515	WA5_RS14515	NC_020519.1	WA5_2802	3101527	3102771	+	LCP family protein	K		Op1853
WA5_RS14520	WA5_RS14520	NC_020519.1	WA5_2803	3102894	3103766	+	hypothetical protein	X		Op1854
WA5_RS14525	WA5_RS14525	NC_020519.1	WA5_2804	3103926	3104255	+	carboxymuconolactone decarboxylase family protein	S	Q8NLN6	Op1855
WA5_RS14530	WA5_RS14530	NC_020519.1	WA5_2805	3104436	3105722	+	DUF3500 domain-containing protein	P		Op1856
WA5_RS14535	WA5_RS14535	NC_020519.1	WA5_2806	3106050	3106964	-	DUF5926 family protein	M		Op1857
WA5_RS14540	WA5_RS14540	NC_020519.1	WA5_2807	3106948	3107709	-	glycerophosphodiester phosphodiesterase	C		Op1857
WA5_RS14545	WA5_RS14545	NC_020519.1	WA5_2808	3108131	3109522	+	GntP family permease	E		Op1858
WA5_RS14550	WA5_RS14550	NC_020519.1	WA5_2809	3110461	3112320	-	pyruvate kinase	G		Op1859
WA5_RS14555	WA5_RS14555	NC_020519.1	WA5_2810	3112446	3113390	-	L-lactate dehydrogenase	C	A0A0U4YRU0	Op1859
WA5_RS14560	WA5_RS14560	NC_020519.1	WA5_2811	3113619	3115397	+	alpha/beta-hydrolase family protein	S		Op1860
WA5_RS14565	WA5_RS14565	NC_020519.1	WA5_2812	3115407	3116045	+	HAD family hydrolase	S	Q8NLM8	Op1860
WA5_RS14570	WA5_RS14570	NC_020519.1	WA5_2813	3116079	3116624	+	NAD(P)H-dependent oxidoreductase	S	A0A1Q6BYJ8	Op1860
WA5_RS14575	WA5_RS14575	NC_020519.1	WA5_2814	3116640	3117335	+	FadR family transcriptional regulator	K	Q8NLM6	Op1860
WA5_RS14580	WA5_RS14580	NC_020519.1	WA5_2815	3117336	3118124	+	metallophosphoesterase	S	Q8NLM5	Op1860
WA5_RS14585	WA5_RS14585	NC_020519.1	WA5_2816	3118284	3119585	+	MHS family MFS transporter	E	Q8NLM4	Op1861
WA5_RS14590	lldD	NC_020519.1	WA5_2817	3119620	3120882	+	quinone-dependent L-lactate dehydrogenase	C		Op1861
WA5_RS14600	WA5_RS14600	NC_020519.1	WA5_2819	3121598	3121912	+	helix-turn-helix domain-containing protein	K		Op1862
WA5_RS14615	WA5_RS14615	NC_020519.1	WA5_2821	3122553	3124172	-	metallophosphoesterase family protein	S		Op1863
WA5_RS14620	WA5_RS14620	NC_020519.1	WA5_2822	3124338	3124886	-	LURP-one-related family protein	S	A0A1R4GQ43	Op1864
WA5_RS14625	WA5_RS14625	NC_020519.1		3125005	3125441	-	M20/M25/M40 family metallo-hydrolase	X		Op1864
WA5_RS14635	msrA	NC_020519.1	WA5_2825	3125492	3126145	-	peptide-methionine (S)-S-oxide reductase MsrA	O	Q8NLL5	Op1865
WA5_RS14640	WA5_RS14640	NC_020519.1	WA5_2826	3126392	3126994	+	superoxide dismutase	C	H7C6B1	Op1866
WA5_RS14650	WA5_RS14650	NC_020519.1	WA5_2827	3127491	3128417	-	LysR family transcriptional regulator	K	Q8NLL4	Op1867
WA5_RS14655	WA5_RS14655	NC_020519.1	WA5_2828	3128492	3129742	+	MFS transporter	E		Op1868
WA5_RS14660	WA5_RS14660	NC_020519.1	WA5_2829	3129857	3131398	+	cupredoxin domain-containing protein	C		Op1869
WA5_RS14665	WA5_RS14665	NC_020519.1	WA5_2830	3131505	3132920	-	TM0106 family RecB-like putative nuclease	S		Op1870
WA5_RS14670	WA5_RS14670	NC_020519.1	WA5_2831	3133115	3133750	+	DUF6474 family protein	-	Q8NLL0	Op1871
WA5_RS14675	WA5_RS14675	NC_020519.1	WA5_2832	3133775	3135298	-	MFS transporter	E		Op1872
WA5_RS14680	WA5_RS14680	NC_020519.1	WA5_2833	3135297	3135755	+	MarR family winged helix-turn-helix transcriptional regulator	K	Q8NLK8	Op1873
WA5_RS14685	WA5_RS14685	NC_020519.1	WA5_2834	3135853	3136491	-	response regulator transcription factor	K	Q8NLK7	Op1874
WA5_RS14690	WA5_RS14690	NC_020519.1	WA5_2835	3136590	3137924	-	sensor histidine kinase	T	A0A7I8APT5	Op1875
WA5_RS14695	WA5_RS14695	NC_020519.1	WA5_2836	3137923	3138474	+	DUF2020 domain-containing protein	S		Op1876
WA5_RS16330	WA5_RS16330	NC_020519.1	WA5_2837	3138478	3138630	-	hypothetical protein	-	R0JKA2	Op1877
WA5_RS14705	WA5_RS14705	NC_020519.1	WA5_2838	3138631	3139455	-	class E sortase	M	Q8NLK3	Op1877
WA5_RS14710	yidC	NC_020519.1	WA5_2839	3139687	3140955	+	membrane protein insertase YidC	U	Q8NLK2	Op1878
WA5_RS14715	mcbR	NC_020519.1	WA5_2840	3140882	3141523	-	TetR/AcrR family transcriptional regulator MbcR	K		Op1879
WA5_RS14720	WA5_RS14720	NC_020519.1	WA5_2841	3141706	3141969	-	GlsB/YeaQ/YmgE family stress response membrane protein	S	Q8NLK0	Op1880
WA5_RS14725	WA5_RS14725	NC_020519.1	WA5_2842	3142451	3143356	-	universal stress protein	T	Q8NLJ9	Op1881
WA5_RS14730	WA5_RS14730	NC_020519.1	WA5_2843	3143493	3144482	-	LLM class flavin-dependent oxidoreductase	C	Q8NLJ8	Op1882
WA5_RS16335	WA5_RS16335	NC_020519.1		3144492	3144632	-	hypothetical protein	X		Op1882
WA5_RS14740	WA5_RS14740	NC_020519.1	WA5_2844	3144661	3145629	+	RluA family pseudouridine synthase	J	Q8NLJ7	Op1883
WA5_RS14765	WA5_RS14765	NC_020519.1	WA5_2846	3151839	3152204	-	GntR family transcriptional regulator	K	Q8NLJ5	Op1884
WA5_RS14770	WA5_RS14770	NC_020519.1	WA5_2847	3152413	3153831	+	NYN domain-containing protein	D	Q8NLJ4	Op1885
WA5_RS14775	rsmP	NC_020519.1	WA5_2848	3153891	3154766	-	rod-shaped morphology protein RsmP	K	R0JN61	Op1886
WA5_RS14785	WA5_RS14785	NC_020519.1	WA5_2850	3155243	3156250	-	integrase core domain-containing protein	L		Op1887
WA5_RS14790	WA5_RS14790	NC_020519.1	WA5_2851	3156303	3157238	-	molybdopterin-dependent oxidoreductase	C		Op1888
WA5_RS15895	WA5_RS15895	NC_020519.1		3157220	3157465	-	cytochrome b/b6 domain-containing protein	C		Op1889
WA5_RS14800	WA5_RS14800	NC_020519.1	WA5_2852	3157476	3157730	-	hypothetical protein	C		Op1889
WA5_RS14810	WA5_RS14810	NC_020519.1	WA5_2853	3158232	3158837	+	class I SAM-dependent methyltransferase	Q		Op1890
WA5_RS14815	WA5_RS14815	NC_020519.1	WA5_2854	3159078	3159800	-	VIT family protein	S	A0A7I8APW0	Op1891
WA5_RS14825	WA5_RS14825	NC_020519.1		3160234	3160506	-	cupin domain-containing protein	S		Op1892
WA5_RS16620	WA5_RS16620	NC_020519.1		3160628	3160801	-	helix-turn-helix domain-containing protein	L		Op1893
WA5_RS16625	WA5_RS16625	NC_020519.1	WA5_2855	3160720	3160938	-	recombinase family protein	L		Op1894
WA5_RS14835	WA5_RS14835	NC_020519.1	WA5_2856	3161084	3161407	-	ferredoxin family protein	C	A0A7I8AR22	Op1895
WA5_RS14840	WA5_RS14840	NC_020519.1	WA5_2857	3161679	3162014	-	cupin domain-containing protein	S	A0A6M4Q2F2	Op1896
WA5_RS14845	WA5_RS14845	NC_020519.1		3162385	3162612	-	hypothetical protein	S		Op1897
WA5_RS15905	WA5_RS15905	NC_020519.1		3162640	3162804	+	IS6 family transposase	X		Op1898
WA5_RS14850	WA5_RS14850	NC_020519.1	WA5_2858	3163071	3163733	-	DUF305 domain-containing protein	S	Q8NLI1	Op1899
WA5_RS14855	WA5_RS14855	NC_020519.1	WA5_2859	3163786	3166005	-	copper-translocating P-type ATPase	P		Op1900
WA5_RS14860	WA5_RS14860	NC_020519.1	WA5_2860	3166056	3166292	-	heavy-metal-associated domain-containing protein	P		Op1901
WA5_RS16630	WA5_RS16630	NC_020519.1	WA5_2861	3166264	3166437	-	hypothetical protein	X		Op1902
WA5_RS14865	WA5_RS14865	NC_020519.1	WA5_2862	3166447	3167646	-	HAMP domain-containing histidine kinase	T	Q8NLH8	Op1903
WA5_RS14870	WA5_RS14870	NC_020519.1	WA5_2863	3167643	3168365	-	response regulator transcription factor	K		Op1903
WA5_RS14875	WA5_RS14875	NC_020519.1	WA5_2864	3168768	3169343	+	CueP family metal-binding protein	-		Op1904
WA5_RS14880	WA5_RS14880	NC_020519.1	WA5_2865	3169414	3170895	+	multicopper oxidase family protein	Q	A0A0B6TX46	Op1905
WA5_RS14885	WA5_RS14885	NC_020519.1		3171046	3171619	+	TlpA family protein disulfide reductase	C		Op1906
WA5_RS14890	WA5_RS14890	NC_020519.1	WA5_2867	3171616	3172602	-	zinc-binding dehydrogenase	C		Op1907
WA5_RS16245	WA5_RS16245	NC_020519.1		3172907	3173068	-	hypothetical protein	-		Op1908
WA5_RS14895	WA5_RS14895	NC_020519.1	WA5_2868	3173058	3173468	+	helix-turn-helix domain-containing protein	K		Op1909
WA5_RS14900	WA5_RS14900	NC_020519.1	WA5_2869	3173624	3173860	+	heavy-metal-associated domain-containing protein	P	Q5KRR7	Op1910
WA5_RS14905	WA5_RS14905	NC_020519.1	WA5_2870	3174066	3174383	+	hypothetical protein	-	Q5KRR8	Op1911
WA5_RS14910	cadA	NC_020519.1	WA5_2871	3175027	3176904	+	heavy metal translocating P-type ATPase	P	Q8NLG8	Op1912
WA5_RS15910	WA5_RS15910	NC_020519.1		3177086	3177803	-	IS6 family transposase	X		Op1913
WA5_RS14925	trxA	NC_020519.1	WA5_2874	3178109	3178483	-	thioredoxin	O	A0A6M4Q8T9	Op1914
WA5_RS14930	WA5_RS14930	NC_020519.1	WA5_2875	3178669	3178875	+	heavy-metal-associated domain-containing protein	P		Op1915
WA5_RS14935	WA5_RS14935	NC_020519.1	WA5_2876	3179076	3180395	+	MFS transporter	E	A0A6M4Q204	Op1916
WA5_RS14940	WA5_RS14940	NC_020519.1		3180355	3180567	-	hypothetical protein	X		Op1917
WA5_RS14945	WA5_RS14945	NC_020519.1	WA5_2877	3180548	3181126	-	PadR family transcriptional regulator	K		Op1917
WA5_RS14950	dnaB	NC_020519.1	WA5_2878	3181334	3182866	-	replicative DNA helicase	L	A0A516RUD9	Op1918
